,vader_roll500,textblob_roll500,huliu_roll500,syuzhet_roll500,jockers_rinker_roll500,sentiword_roll500,senticnet_roll500
2089,0.0369082,0.0489,0.022,0.09090000000000001,0.0811,-0.001494457142857145,0.396902
2090,0.0357644,0.049100000000000005,0.022,0.089,0.0792,-0.0018694571428571449,0.39682999999999996
2091,0.037963800000000006,0.049479999999999996,0.024,0.0925,0.08270000000000001,-0.0010027904761904791,0.398688
2092,0.037160000000000006,0.049479999999999996,0.022,0.08929999999999999,0.0795,-0.0010027904761904791,0.40170000000000006
2093,0.037160000000000006,0.049699999999999994,0.022,0.0885,0.0787,-0.00016945714285714563,0.406976
2094,0.036489200000000006,0.04869999999999999,0.02,0.0875,0.0777,-0.0019968380952380986,0.408488
2095,0.03711980000000001,0.0484,0.026,0.093,0.0832,-0.0027260047619047647,0.410962
2096,0.0361106,0.04864,0.024,0.09420000000000002,0.0844,-0.001467671428571431,0.413498
2097,0.0361106,0.04864,0.022,0.09270000000000002,0.0829,-0.002255171428571431,0.40598399999999996
2098,0.0345672,0.0473,0.018,0.09020000000000002,0.0804,-0.004880171428571432,0.4000600000000001
2099,0.0345672,0.0471,0.018,0.08770000000000001,0.07790000000000001,-0.006405171428571432,0.39808400000000005
2100,0.0344128,0.04698,0.02,0.08930000000000002,0.0805,-0.007405171428571431,0.394278
2101,0.0348174,0.047240000000000004,0.02,0.08950000000000001,0.08070000000000001,-0.005655171428571431,0.396052
2102,0.0335554,0.047240000000000004,0.016,0.0879,0.07909999999999999,-0.006780171428571431,0.39493399999999995
2103,0.0337806,0.04744,0.016,0.0879,0.07909999999999999,-0.007280171428571431,0.39596
2104,0.0350308,0.04918000000000001,0.016,0.09060000000000001,0.0818,-0.005913504761904765,0.39892400000000006
2105,0.0350308,0.04918000000000001,0.016,0.0886,0.0798,-0.005913504761904765,0.400384
2106,0.033859,0.04918000000000001,0.012,0.0878,0.079,-0.008032552380952384,0.403384
2107,0.0349914,0.049980000000000004,0.012,0.08760000000000001,0.07880000000000001,-0.009657552380952386,0.400146
2108,0.0349914,0.05018,0.014,0.08810000000000001,0.07930000000000001,-0.009907552380952384,0.39902
2109,0.035297600000000005,0.04994,0.012,0.08810000000000001,0.07730000000000001,-0.013556361904761909,0.397368
2110,0.0369518,0.0496,0.016,0.09160000000000001,0.08080000000000001,-0.01205636190476191,0.401008
2111,0.0379928,0.050800000000000005,0.016,0.09140000000000001,0.0806,-0.014743861904761908,0.398572
2112,0.0366312,0.0497,0.014,0.0872,0.07640000000000001,-0.01684386190476191,0.39927
2113,0.0354324,0.04872,0.012,0.08900000000000001,0.0782,-0.02042719523809524,0.39894
2114,0.0360244,0.04906,0.016,0.09250000000000001,0.08170000000000001,-0.020810528571428573,0.39983
2115,0.0372232,0.04906,0.016,0.09350000000000001,0.08270000000000001,-0.020710528571428577,0.399994
2116,0.038473,0.05026,0.02,0.09500000000000001,0.0862,-0.017710528571428574,0.403478
2117,0.0391954,0.04976,0.02,0.0966,0.0878,-0.02012719523809524,0.40182
2118,0.0382076,0.05008,0.02,0.0966,0.0878,-0.019918861904761907,0.398622
2119,0.0394918,0.05048,0.026,0.1007,0.08990000000000001,-0.020293861904761908,0.39694799999999997
2120,0.0414786,0.05058,0.028,0.1024,0.09160000000000001,-0.018543861904761906,0.390064
2121,0.0414786,0.05058,0.026,0.10120000000000001,0.09040000000000001,-0.019418861904761907,0.389608
2122,0.042115,0.04978,0.028,0.10260000000000001,0.0918,-0.01937719523809524,0.38770000000000004
2123,0.042115,0.04978,0.028,0.10360000000000001,0.09280000000000001,-0.01875219523809524,0.389332
2124,0.04075340000000001,0.0505,0.032,0.1065,0.09930000000000001,-0.01839802857142857,0.38663200000000003
2125,0.0403246,0.05108000000000001,0.028,0.10160000000000001,0.09440000000000001,-0.018756361904761907,0.381012
2126,0.039602200000000004,0.05108000000000001,0.028,0.10110000000000001,0.09390000000000001,-0.019256361904761907,0.37467800000000007
2127,0.0404466,0.051320000000000005,0.028,0.10210000000000001,0.09290000000000001,-0.020131361904761905,0.37213
2128,0.0390442,0.051320000000000005,0.028,0.10210000000000001,0.09290000000000001,-0.019318861904761907,0.37414800000000004
2129,0.0390442,0.05108000000000001,0.026,0.10280000000000002,0.09359999999999999,-0.01770219523809524,0.378474
2130,0.0380908,0.050100000000000006,0.024,0.10130000000000002,0.09209999999999999,-0.016889695238095238,0.37962
2131,0.037878,0.0503,0.028,0.1039,0.09469999999999999,-0.018223028571428573,0.378942
2132,0.0390218,0.05102,0.026,0.10100000000000002,0.09179999999999999,-0.016553495238095243,0.37852199999999997
2133,0.0402466,0.05102,0.03,0.10300000000000001,0.09580000000000001,-0.014345161904761905,0.38272600000000007
2134,0.0411642,0.05102,0.032,0.10350000000000001,0.09630000000000001,-0.01403266190476191,0.380402
2135,0.0415852,0.05102,0.034,0.10240000000000002,0.0952,-0.014532661904761908,0.37854400000000005
2136,0.0405974,0.04922000000000001,0.032,0.10090000000000002,0.0937,-0.014615995238095241,0.37633000000000005
2137,0.0393986,0.04902,0.03,0.09890000000000002,0.0917,-0.013699328571428573,0.37625800000000004
2138,0.039319200000000006,0.04922000000000001,0.03,0.09890000000000002,0.0917,-0.011992185714285716,0.378302
2139,0.039319200000000006,0.04932,0.032,0.10010000000000001,0.09290000000000001,-0.01195051904761905,0.37788
2140,0.0393088,0.04772,0.026,0.0951,0.0879,-0.01295051904761905,0.37553200000000003
2141,0.0391592,0.04754,0.024,0.0936,0.0884,-0.015225519047619051,0.37567600000000007
2142,0.041097999999999996,0.047939999999999997,0.026,0.0956,0.09040000000000001,-0.01497551904761905,0.37769400000000003
2143,0.041555800000000004,0.04764000000000001,0.026,0.0956,0.09040000000000001,-0.017721352380952383,0.37331800000000004
2144,0.040940399999999995,0.047200000000000006,0.022,0.0941,0.0889,-0.017596352380952383,0.37216000000000005
2145,0.040940399999999995,0.047200000000000006,0.02,0.0931,0.0879,-0.016846352380952383,0.367862
2146,0.0403484,0.0478,0.018,0.09040000000000001,0.0852,-0.015971352380952382,0.37046400000000007
2147,0.04204479999999999,0.0478,0.016,0.09290000000000001,0.0877,-0.015971352380952382,0.36698000000000003
2148,0.04204479999999999,0.0478,0.018,0.0936,0.0884,-0.014138019047619048,0.368458
2149,0.0425564,0.0478,0.02,0.09300000000000001,0.0878,-0.015138019047619048,0.373108
2150,0.0438062,0.0488,0.024,0.09500000000000001,0.08979999999999999,-0.011396352380952383,0.37441399999999997
2151,0.04657660000000001,0.048760000000000005,0.028,0.10130000000000002,0.09609999999999999,-0.011479685714285717,0.37746199999999996
2152,0.04881420000000001,0.050760000000000007,0.03,0.10450000000000001,0.0993,-0.010104685714285716,0.378954
2153,0.049425399999999994,0.0511,0.036,0.10700000000000001,0.1018,-0.0067296857142857165,0.37894
2154,0.049425399999999994,0.0511,0.038,0.10700000000000001,0.1038,-0.006354685714285717,0.37997400000000003
2155,0.0490406,0.0511,0.038,0.10700000000000001,0.1038,-0.00606897142857143,0.37670600000000004
2156,0.0497206,0.0511,0.038,0.10800000000000001,0.10479999999999999,-0.00606897142857143,0.376926
2157,0.050638199999999994,0.05056,0.038,0.10850000000000001,0.10529999999999999,-0.00681897142857143,0.375802
2158,0.0523954,0.05156,0.04,0.11000000000000001,0.10679999999999999,-0.006089804761904764,0.377528
2159,0.0530754,0.05156,0.04,0.11100000000000002,0.10779999999999999,-0.006839804761904764,0.37762799999999996
2160,0.0530754,0.05156,0.042,0.11150000000000002,0.1083,-0.006131471428571431,0.37593
2161,0.0548926,0.05226000000000001,0.046,0.11600000000000002,0.1128,-0.005256471428571431,0.379162
2162,0.0553396,0.05226000000000001,0.046,0.11600000000000002,0.1128,-0.006006471428571431,0.377904
2163,0.0553396,0.05226000000000001,0.046,0.11600000000000002,0.1128,-0.004589804761904765,0.37709600000000004
2164,0.055976000000000005,0.05226000000000001,0.046,0.11600000000000002,0.1128,-0.005964804761904765,0.376892
2165,0.055976000000000005,0.05226000000000001,0.048,0.11600000000000002,0.1148,-0.0061255190476190505,0.379132
2166,0.05656800000000001,0.05226000000000001,0.048,0.11600000000000002,0.1148,-0.007375519047619051,0.378052
2167,0.0579686,0.05256,0.052,0.12050000000000001,0.1173,-0.008067185714285717,0.377062
2168,0.056850000000000005,0.05246,0.05,0.11950000000000001,0.1163,-0.00771301904761905,0.37460000000000004
2169,0.055348800000000004,0.05146,0.05,0.11750000000000002,0.1163,-0.00802551904761905,0.37128
2170,0.053659,0.04886,0.044,0.11280000000000001,0.11159999999999999,-0.00877551904761905,0.368428
2171,0.05240020000000001,0.046880000000000005,0.042,0.11200000000000002,0.1108,-0.008067185714285715,0.36484000000000005
2172,0.051023,0.048100000000000004,0.038,0.1101,0.1089,-0.009147652380952382,0.363252
2173,0.051023,0.048100000000000004,0.038,0.1101,0.1089,-0.008522652380952381,0.364354
2174,0.052161,0.048100000000000004,0.036,0.1096,0.1084,-0.006522652380952382,0.36259199999999997
2175,0.052161,0.048100000000000004,0.036,0.1096,0.1084,-0.006460152380952382,0.360368
2176,0.052161,0.0476,0.036,0.1096,0.1084,-0.005647652380952381,0.361448
2177,0.052161,0.048600000000000004,0.034,0.108,0.10679999999999999,-0.006647652380952381,0.35894
2178,0.052161,0.048600000000000004,0.034,0.108,0.10679999999999999,-0.006839319047619047,0.35909199999999997
2179,0.0509892,0.04818000000000001,0.034,0.10640000000000001,0.10679999999999999,-0.007255985714285713,0.357496
2180,0.0497608,0.047479999999999994,0.032,0.10360000000000001,0.104,-0.005155985714285713,0.352606
2181,0.0488074,0.04708,0.032,0.10410000000000001,0.1045,-0.006155985714285713,0.350322
2182,0.0480036,0.047740000000000005,0.032,0.1025,0.10289999999999999,-0.004614319047619045,0.34512800000000005
2183,0.046455399999999994,0.04784,0.028,0.09759999999999999,0.098,-0.006072652380952379,0.341906
2184,0.0474432,0.04784,0.024,0.0965,0.0949,-0.007114319047619046,0.341314
2185,0.0474432,0.047439999999999996,0.024,0.0965,0.0949,-0.007114319047619046,0.341314
2186,0.0482036,0.04678,0.026,0.098,0.09639999999999999,-0.007114319047619046,0.342754
2187,0.047998200000000005,0.04678,0.024,0.098,0.0944,-0.006989319047619046,0.34282
2188,0.048879000000000006,0.04678,0.028,0.0975,0.09589999999999999,-0.006239319047619046,0.345102
2189,0.0477792,0.04678,0.026,0.09570000000000001,0.09409999999999999,-0.006989319047619046,0.342694
2190,0.0477792,0.04678,0.026,0.09570000000000001,0.09409999999999999,-0.004489319047619045,0.34241400000000005
2191,0.0479846,0.047380000000000005,0.026,0.0952,0.09359999999999999,-0.003030985714285712,0.345316
2192,0.0487884,0.04758,0.026,0.0952,0.09359999999999999,-0.001926819047619046,0.354196
2193,0.04986000000000001,0.04768,0.026,0.09570000000000001,0.09409999999999999,-0.001676819047619046,0.354152
2194,0.04823480000000001,0.0485,0.024,0.0952,0.09359999999999999,-0.0021768190476190463,0.35224600000000006
2195,0.04823480000000001,0.0485,0.024,0.09340000000000001,0.09179999999999999,-0.003301819047619046,0.35240000000000005
2196,0.04823480000000001,0.049100000000000005,0.024,0.09340000000000001,0.09179999999999999,-0.002939819047619046,0.35187
2197,0.04772860000000001,0.048780000000000004,0.022,0.09020000000000002,0.08860000000000001,-0.0035648190476190466,0.355584
2198,0.04624040000000001,0.048780000000000004,0.018,0.08820000000000001,0.08660000000000001,-0.005689819047619046,0.352082
2199,0.045648400000000006,0.0485,0.018,0.0866,0.085,-0.004856485714285713,0.351
2200,0.0434512,0.0475,0.016,0.0841,0.0825,-0.005356485714285712,0.350786
2201,0.043116800000000004,0.048100000000000004,0.016,0.0849,0.0833,-0.005606485714285713,0.355664
2202,0.040235599999999996,0.04718,0.008,0.07440000000000001,0.07479999999999999,-0.008356485714285712,0.347254
2203,0.0428008,0.0473,0.01,0.07280000000000002,0.0732,-0.009131485714285712,0.34397200000000006
2204,0.0404124,0.04664,0.002,0.07030000000000002,0.0707,-0.007531485714285712,0.339652
2205,0.0390308,0.04554,0.0,0.06930000000000001,0.0697,-0.00823148571428571,0.340978
2206,0.0390308,0.04654,0.002,0.0725,0.07289999999999999,-0.007968985714285712,0.336722
2207,0.0390308,0.04654,0.002,0.0733,0.07369999999999999,-0.009031485714285711,0.337536
2208,0.0390308,0.04616,0.0,0.0723,0.07269999999999999,-0.008906485714285711,0.340812
2209,0.0392882,0.044980000000000006,0.0,0.07390000000000001,0.07429999999999999,-0.009455985714285714,0.340432
2210,0.0418924,0.04774,0.004,0.07640000000000001,0.0768,-0.007330985714285712,0.341978
2211,0.04222340000000001,0.049339999999999995,0.002,0.07490000000000001,0.07529999999999999,-0.008393485714285711,0.34279000000000004
2212,0.04222340000000001,0.04894,0.004,0.07690000000000001,0.0773,-0.006955985714285713,0.341692
2213,0.04117,0.04974,0.0,0.0742,0.0746,-0.007539319047619045,0.33966199999999996
2214,0.040914,0.049620000000000004,0.0,0.0753,0.0757,-0.010039319047619046,0.336442
2215,0.0400332,0.049800000000000004,0.004,0.07410000000000001,0.0765,-0.010889319047619046,0.334858
2216,0.03795740000000001,0.0492,0.0,0.07070000000000001,0.07310000000000001,-0.011951819047619045,0.32658800000000004
2217,0.037427800000000004,0.04836000000000001,-0.002,0.07020000000000001,0.07260000000000001,-0.012701819047619045,0.32523199999999997
2218,0.037093400000000006,0.04936,-0.002,0.06870000000000001,0.07110000000000001,-0.013576819047619045,0.32373399999999997
2219,0.0358946,0.04936,-0.004,0.06770000000000001,0.07010000000000001,-0.014076819047619045,0.322486
2220,0.035131,0.04941999999999999,-0.006,0.06670000000000002,0.06910000000000001,-0.015621461904761902,0.319884
2221,0.0336772,0.04955999999999999,-0.008,0.06470000000000002,0.06830000000000001,-0.0159339619047619,0.32054000000000005
2222,0.0344408,0.04956,-0.006,0.06570000000000002,0.06930000000000001,-0.016326819047619043,0.322392
2223,0.0329146,0.04906,-0.014,0.0632,0.06680000000000001,-0.017576819047619045,0.32158600000000004
2224,0.0322782,0.04836,-0.016,0.061700000000000005,0.06530000000000001,-0.017826819047619045,0.31844599999999995
2225,0.0308966,0.04826,-0.018,0.05940000000000001,0.06299999999999999,-0.017068485714285712,0.317624
2226,0.028969,0.04906,-0.02,0.05790000000000001,0.0615,-0.013180985714285711,0.32114600000000004
2227,0.029649000000000002,0.04868,-0.018,0.060300000000000006,0.0639,-0.013664319047619045,0.320706
2228,0.029057000000000003,0.048479999999999995,-0.018,0.0557,0.0593,-0.016289319047619044,0.321974
2229,0.031243600000000003,0.04872,-0.012,0.05800000000000001,0.061599999999999995,-0.016976819047619045,0.325146
2230,0.029727800000000002,0.04796,-0.014,0.0536,0.057199999999999994,-0.014637533333333331,0.326292
2231,0.028884800000000002,0.04786,-0.014,0.05380000000000001,0.0574,-0.013775533333333333,0.324682
2232,0.029384800000000003,0.047659999999999994,-0.01,0.0551,0.058699999999999995,-0.012983866666666665,0.32518400000000003
2233,0.029384800000000003,0.04732,-0.012,0.05280000000000001,0.0564,-0.012900533333333332,0.324158
2234,0.0283802,0.04632,-0.014,0.051800000000000006,0.0554,-0.013150533333333332,0.32624000000000003
2235,0.028210000000000002,0.046700000000000005,-0.014,0.05380000000000001,0.0574,-0.013450533333333332,0.32024
2236,0.028210000000000002,0.0473,-0.018,0.05260000000000001,0.054200000000000005,-0.013075533333333332,0.32400799999999996
2237,0.028210000000000002,0.0473,-0.018,0.05210000000000001,0.053700000000000005,-0.013450533333333332,0.32172
2238,0.027066200000000002,0.046619999999999995,-0.022,0.04950000000000001,0.0511,-0.013283866666666666,0.317308
2239,0.027250200000000002,0.04556,-0.018,0.050300000000000004,0.0519,-0.014533866666666666,0.319642
2240,0.0263694,0.04524,-0.02,0.0488,0.0504,-0.017033866666666668,0.317654
2241,0.0270834,0.04364,-0.022,0.0478,0.0494,-0.017033866666666668,0.316394
2242,0.0285992,0.04444,-0.02,0.0488,0.0504,-0.017233866666666667,0.320582
2243,0.028907000000000002,0.043879999999999995,-0.016,0.049800000000000004,0.053399999999999996,-0.015233866666666665,0.32656599999999997
2244,0.027708200000000006,0.04456,-0.012,0.049300000000000004,0.052899999999999996,-0.014650533333333332,0.328526
2245,0.026593400000000003,0.043160000000000004,-0.012,0.048900000000000006,0.0525,-0.015275533333333332,0.332768
2246,0.026593400000000003,0.043160000000000004,-0.014,0.04610000000000001,0.0497,-0.017025533333333332,0.333234
2247,0.026593400000000003,0.04322000000000001,-0.014,0.046300000000000015,0.04990000000000001,-0.017858866666666667,0.333886
2248,0.025394600000000003,0.04182000000000001,-0.016,0.045300000000000014,0.048900000000000006,-0.017358866666666667,0.33522
2249,0.025394600000000003,0.04150000000000001,-0.016,0.04480000000000001,0.048400000000000006,-0.0167547,0.33598
2250,0.024222800000000003,0.04150000000000001,-0.016,0.04430000000000001,0.0459,-0.016171366666666666,0.33559
2251,0.023342,0.040900000000000006,-0.02,0.04330000000000001,0.0449,-0.016358866666666666,0.33077000000000006
2252,0.023978400000000004,0.040900000000000006,-0.016,0.045800000000000014,0.047400000000000005,-0.015758866666666666,0.33197200000000004
2253,0.025591600000000003,0.04166,-0.012,0.05000000000000001,0.0516,-0.016321366666666667,0.33208800000000005
2254,0.024748600000000003,0.04166,-0.01,0.050800000000000005,0.052399999999999995,-0.016571366666666667,0.33218000000000003
2255,0.024748600000000003,0.04194,-0.01,0.051300000000000005,0.052899999999999996,-0.015973152380952378,0.329488
2256,0.023085,0.04155999999999999,-0.014,0.0483,0.0499,-0.018181485714285715,0.328332
2257,0.0229332,0.04242,-0.014,0.04760000000000001,0.0492,-0.01955648571428571,0.33288999999999996
2258,0.0239866,0.042800000000000005,-0.012,0.047400000000000005,0.049,-0.020139819047619047,0.3319
2259,0.025260400000000002,0.04356,-0.01,0.047900000000000005,0.05,-0.018702319047619046,0.33276999999999995
2260,0.025260400000000002,0.04390000000000001,-0.01,0.047900000000000005,0.05,-0.018202319047619046,0.33445400000000003
2261,0.025260400000000002,0.0441,-0.01,0.047900000000000005,0.05,-0.014577319047619046,0.335694
2262,0.024580400000000002,0.0436,-0.01,0.047900000000000005,0.05,-0.014493985714285713,0.33840000000000003
2263,0.024580400000000002,0.043199999999999995,-0.01,0.047900000000000005,0.05,-0.015910652380952378,0.34118400000000004
2264,0.025423400000000002,0.0428,-0.008,0.048400000000000006,0.051,-0.016160652380952382,0.34324
2265,0.0244608,0.041519999999999994,-0.012,0.04830000000000001,0.05090000000000001,-0.017624938095238095,0.339488
2266,0.025140799999999998,0.041199999999999994,-0.014,0.04730000000000001,0.04990000000000001,-0.016895771428571425,0.33807
